date,NR_peak_demand,WR_peak_demand,SR_peak_demand,ER_peak_demand,NER_peak_demand,Total_peak_demand,NR_peak_shortage,WR_peak_shortage,SR_peak_shortage,ER_peak_shortage,NER_peak_shortage,Total_peak_shortage
2014-11-28,38984,40434,30755,15464.0,2068,127705.0,1704,141,2975,457,154,5431
2014-11-29,39070,40433,30687,15047.0,2098,127335.0,1525,208,2541,408,152,4834
2014-11-30,37457,39604,28541,14536.0,2074,122212.0,1349,270,1402,300,73,3394
2014-12-01,36866,41140,30768,15396.0,2097,126267.0,2220,274,2351,650,93,5588
2014-12-02,36812,41671,31196,14791.0,2091,126561.0,2145,226,2002,-555,110,3928
2014-12-03,37750,41610,31286,14943.0,2048,127637.0,2161,268,2507,100,168,5204
2014-12-04,38547,41503,31652,14877.0,2081,128660.0,2328,112,1751,557,125,4873
2014-12-05,37404,40823,32146,14504.0,1951,126828.0,2006,208,1780,839,234,5067
2014-12-06,37455,39220,31845,15090.0,1921,125531.0,1603,221,1269,358,260,3711
2014-12-07,36144,39733,29920,14931.0,1891,122619.0,2802,85,1727,0,272,4886
2014-12-08,38362,41371,32442,15260.0,2050,129485.0,2168,128,1367,80,111,3854
2014-12-09,38839,41770,33343,15273.0,2094,131319.0,2490,216,1319,549,116,4690
2014-12-10,38843,41684,32073,15021.0,2102,129723.0,2472,335,1454,633,79,4973
2014-12-10,38843,41684,32073,15021.0,2102,129723.0,2472,335,1454,633,79,4973
2014-12-11,39466,41949,32185,15313.0,2082,130995.0,2027,169,1349,311,144,4000
2014-12-12,39370,38420,31269,15230.0,2134,126423.0,2016,87,1507,650,109,4369
2014-12-12,39370,38420,31269,15230.0,2134,126423.0,2016,87,1507,650,109,4369
2014-12-13,36231,39019,31222,15601.0,2127,124200.0,1579,74,1256,627,86,3622
2014-12-14,33089,37017,29062,15432.0,2086,116686.0,1360,125,1106,359,85,3035
2014-12-15,36840,39050,32175,15006.0,2080,125151.0,1443,284,1068,250,134,3179
2014-12-16,37812,39396,32043,15249.0,2144,126644.0,1367,189,1562,307,99,3524
2014-12-17,38113,39579,31118,15141.0,2068,126019.0,2213,131,1466,-602,156,3364
2014-12-18,38952,39273,31598,15706.0,2049,127578.0,1779,523,1457,410,178,4347
2014-12-19,38725,39267,31892,15006.0,2085,126975.0,2714,259,1592,795,173,5533
2014-12-20,38526,40065,31087,15347.0,2114,127139.0,2968,225,1363,745,190,5491
2014-12-21,37206,38310,29695,15217.0,2098,122526.0,3288,473,1291,500,136,5688
2014-12-22,40213,40261,31483,15981.0,2090,130028.0,2833,522,1288,430,178,5251
2014-12-23,39062,40319,31576,15827.0,2109,128893.0,3089,366,2553,311,146,6465
2014-12-24,39574,40331,32265,15578.0,2156,129904.0,3405,176,1835,220,96,5732
2014-12-25,39850,39759,30586,15338.0,2031,127564.0,3050,401,2620,213,221,6505
2014-12-26,39220,40460,31400,15448.0,2007,128535.0,2861,405,2772,675,271,6984
2014-12-27,39344,39504,31735,15066.0,2141,127790.0,2311,418,2225,411,108,5473
2014-12-27,40166,39504,31735,15066.0,2141,128612.0,2311,418,2225,411,108,5473
2014-12-28,38332,38377,29550,13990.0,2097,122346.0,1839,95,1323,658,129,4044
2014-12-29,39917,40379,31590,14878.0,2063,128827.0,1799,225,1390,615,182,4211
2014-12-30,40469,40242,32256,14690.0,2145,129802.0,2277,272,1642,609,118,4918
2014-12-31,39532,37529,32621,14719.0,2055,126456.0,2421,252,1983,0,240,4896
2015-01-01,38472,35235,30810,14507.0,2140,121164.0,1546,113,1616,0,79,3354
2015-01-02,38606,36490,32624,14796.0,2138,124654.0,1044,86,1610,225,98,3063
2015-01-03,38886,37181,32205,14223.0,2086,124581.0,1911,132,2186,461,93,4783
2015-01-04,37978,35839,30111,13292.0,1981,119201.0,1708,102,1299,150,133,3392
2015-01-05,38635,37641,32479,13743.0,2094,124592.0,2370,152,2147,207,154,5030
2015-01-06,38768,38730,33033,14449.0,2190,127170.0,2370,237,1903,466,109,5085
2015-01-07,39104,38900,33104,14152.0,2022,127282.0,2237,323,1616,794,234,5204
2015-01-08,39376,38471,33428,14525.0,2113,127913.0,2157,444,1511,121,138,4371
2015-01-09,40774,38686,32890,15352.0,2104,129806.0,1607,312,1357,0,146,3422
2015-01-10,39677,38941,32927,15182.0,2157,128884.0,1783,101,1384,501,108,3877
2015-01-11,38926,37198,30970,15199.0,2154,124447.0,1319,84,1326,350,103,3182
2015-01-12,39847,39371,32231,14986.0,2175,128610.0,2200,108,1436,407,121,4272
2015-01-13,39716,38874,32858,15117.0,2141,128706.0,2314,140,1225,613,164,4456
2015-01-14,38884,35759,31544,14366.0,2099,122652.0,4008,375,1169,512,129,6193
2015-01-15,39199,37348,28787,15223.0,1960,122517.0,1901,473,1001,519,222,4116
2015-01-16,39023,38688,29963,15400.0,2038,125112.0,2153,536,1273,208,230,4400
2015-01-17,38735,38820,30473,14831.0,2063,124922.0,1656,327,1505,361,145,3994
2015-01-18,36792,38238,29709,15157.0,2021,121917.0,1939,249,1322,230,108,3848
2015-01-19,38835,39337,32476,15714.0,2106,128468.0,2223,389,1444,150,140,4346
2015-01-20,38340,39249,33147,14893.0,2072,127701.0,2224,259,1466,500,228,4677
2015-01-21,39377,38844,33008,14895.0,2083,128207.0,1700,247,1481,720,200,4348
2015-01-22,37781,38330,33514,14952.0,2124,126701.0,1383,261,1405,400,169,3618
2015-01-23,37990,38553,33407,15193.0,2106,127249.0,1561,554,1313,286,134,3848
2015-01-24,37574,38581,32815,15328.0,2013,126311.0,2174,380,1700,0,184,4438
2015-01-25,36722,35475,30621,14875.0,2026,119719.0,1384,206,1183,246,168,3187
2015-01-26,34300,33839,29865,14420.0,2110,114534.0,1785,155,1208,285,66,3499
2015-01-27,37103,36844,32896,14917.0,2118,123878.0,2354,249,1334,558,140,4635
2015-01-27,37103,36844,32896,14917.0,2118,123878.0,2354,249,1334,558,140,4635
2015-01-28,37711,37881,33341,14515.0,2124,125572.0,2139,329,1348,0,149,3965
2015-01-29,37987,38036,33849,14379.0,2111,126362.0,2223,406,1575,0,152,4356
2015-01-30,37936,37822,33776,15173.0,2098,126805.0,1525,245,1424,184,178,3556
2015-01-31,38079,38182,33382,15331.0,2113,127088.0,1671,210,1262,177,142,3462
2015-02-01,36413,35894,31149,14936.0,2062,120454.0,1519,208,300,100,118,2245
2015-02-02,37367,39334,33415,15330.0,2114,127560.0,1800,162,1288,0,127,3377
2015-02-03,37031,38035,33471,15315.0,2133,125985.0,2114,616,1363,534,164,4791
2015-02-04,37189,39167,33990,15351.0,2083,127780.0,1786,205,1389,451,180,4011
2015-02-05,37900,39263,34179,14869.0,2066,128277.0,2469,230,1223,150,219,4291
2015-02-05,37900,39263,34179,14869.0,2066,128277.0,2469,230,1223,150,219,4291
2015-02-06,37088,39563,33747,14561.0,2130,127089.0,1833,213,1262,400,151,3859
2015-02-07,36608,39272,33763,14417.0,2144,126204.0,2164,355,2431,325,147,5422
2015-02-08,35152,37360,31790,13672.0,2113,120087.0,1695,239,1152,807,106,3999
2015-02-09,36891,38332,34576,15499.0,2088,127386.0,2188,265,1383,0,174,4010
2015-02-10,37441,38749,34607,15492.0,2069,128358.0,1803,258,1372,0,173,3606
2015-02-11,37260,37561,34299,14793.0,2082,125995.0,2193,253,1856,421,194,4917
2015-02-12,37490,36100,34221,15317.0,2139,125267.0,1789,282,1954,387,143,4555
2015-02-13,38043,38481,34737,14603.0,2016,127880.0,1721,257,1696,138,224,4036
2015-02-14,37758,38676,34126,14972.0,2049,127581.0,1688,234,1833,300,198,4253
2015-02-15,36318,37050,31679,14549.0,2029,121625.0,1342,104,1114,300,103,2963
2015-02-16,36457,39612,34238,14988.0,1987,127282.0,1781,434,1872,200,232,4519
2015-02-17,37058,38560,33916,15209.0,2091,126834.0,1638,208,1314,0,139,3299
2015-02-18,36583,39954,32960,15308.0,2122,126927.0,1867,325,1832,0,120,4144
2015-02-19,37213,40529,34640,14594.0,2111,129087.0,1044,294,1988,515,109,3950
2015-02-20,36178,39816,34829,15147.0,2101,128071.0,1116,218,2182,320,117,3953
2015-02-21,36379,39729,34433,14939.0,1923,127403.0,1633,274,1919,325,235,4386
2015-02-22,34868,38435,31424,14457.0,2061,121245.0,1203,219,676,100,80,2278
2015-02-23,36370,40184,33792,16202.0,463,127012.0,2316,310,1264,475,1737,6102
2015-02-24,37250,40550,34275,16184.0,1993,130252.0,2178,391,1408,500,157,4634
2015-02-25,35550,40316,34693,15910.0,2116,128585.0,1357,191,1966,360,150,4024
2015-02-26,35572,39446,34506,15174.0,2094,126792.0,1380,175,1596,265,193,3609
2015-02-27,36903,39031,33978,15557.0,2069,127538.0,1480,185,1894,286,151,3996
2015-02-28,35891,37323,33122,15133.0,1919,123388.0,1886,167,1433,415,313,4214
2015-03-01,28413,32590,31141,15133.0,2069,109346.0,407,154,1094,355,101,2111
2015-03-02,30758,35576,33649,14455.0,2054,116492.0,1197,250,1267,110,165,2989
2015-03-03,31940,35498,33155,15965.0,1982,118540.0,1386,346,1358,537,207,3834
2015-03-04,32503,36719,33213,14004.0,1989,118427.0,1472,273,1246,0,219,3210
2015-03-05,33090,35551,33766,15157.0,2051,119615.0,1448,190,1799,70,123,3630
2015-03-06,29403,30265,32581,14428.0,2057,108734.0,335,155,1025,70,85,1670
2015-03-07,29474,35794,32918,15393.0,2041,115620.0,331,245,1459,250,150,2435
2015-03-08,30571,36283,30322,15858.0,2082,115116.0,1115,190,1078,169,118,2670
2015-03-09,32028,38801,33360,16427.0,2052,122668.0,1512,167,1562,359,164,3764
2015-03-10,32901,39073,33704,16730.0,2074,124482.0,1269,156,1218,300,198,3141
2015-03-11,34079,38958,34268,16399.0,2023,125727.0,880,212,932,448,239,2711
2015-03-12,34358,38053,34577,17026.0,2023,126037.0,1016,131,1200,498,239,3084
2015-03-13,33864,37065,34846,16805.0,2053,124633.0,1501,118,1178,0,209,3006
2015-03-14,31696,36776,33482,17240.0,1937,121131.0,1183,174,1458,0,280,3095
2015-03-15,29045,34154,31797,15766.0,2050,112812.0,584,120,1118,0,133,1955
2015-03-16,31015,38751,34283,16739.0,2088,122876.0,1163,236,1300,200,160,3059
2015-03-17,30906,39093,34281,17272.0,2070,123622.0,1767,223,2026,200,151,4367
2015-03-18,32712,38534,35455,17089.0,2076,125866.0,879,136,1702,100,182,2999
2015-03-19,32807,39108,35113,17463.0,2105,126597.0,2175,165,1442,150,174,4106
2015-03-20,32876,38490,34814,17366.41256,1879,125425.4126,1575,256,1589,450,377,4247
2015-03-21,33779,39334,34327,16858.0,2098,126396.0,1578,269,1390,85,205,3527
2015-03-22,31630,38080,33172,16317.0,2086,121285.0,1743,127,1317,166,149,3502
2015-03-22,31630,38080,33172,16317.0,2086,121285.0,1743,127,1317,166,149,3502
2015-03-23,33727,41673,34788,17353.0,2101,129642.0,1677,734,1752,224,202,4589
2015-03-24,35265,42280,34863,17623.0,2044,132075.0,1783,432,1833,135,252,4435
2015-03-25,35945,42013,36072,17790.0,1941,133761.0,2393,378,1344,441,294,4850
2015-03-26,35701,41061,36518,17059.0,2038,132377.0,1528,221,1305,588,301,3943
2015-03-27,35074,40620,36098,17180.0,2093,131065.0,1798,144,1361,516,220,4039
2015-03-28,34296,39591,35650,16780.0,1991,128308.0,1316,146,1780,398,197,3837
2015-03-29,29763,36797,33351,16426.0,1965,118302.0,918,258,1893,0,189,3258
2015-03-30,31781,40281,35178,13467.0,2101,122808.0,1032,158,1757,0,188,3135
2015-03-31,31230,41710,35576,16244.0,2036,126797.0,1268,378,1936,161,232,3975
2015-04-01,32412,41097,35009,16733.0,1962,127213.0,1583,226,1387,378,202,3776
2015-04-02,35166,41293,34712,16622.0,1963,129755.0,2964,234,1278,331,284,5091
2015-04-03,34148,41309,34213,16990.0,1922,128582.0,2564,342,1586,500,291,5283
2015-04-04,33592,41567,35021,15759.0,1759,127698.0,2517,412,1330,500,373,5132
2015-04-05,32272,37906,33182,14937.0,1438,119735.0,2495,156,1188,500,536,4875
2015-04-06,33508,39974,34483,15832.0,1916,125713.0,3129,207,1400,200,226,5162
2015-04-07,33834,41311,34185,14632.0,1974,125936.0,2642,546,1574,100,197,5059
2015-04-08,34401,41787,34562,16291.0,1851,128893.0,2778,398,2201,163,352,5892
2015-04-08,34401,41787,34562,16291.0,1851,128893.0,2778,398,2201,163,352,5892
2015-04-09,35096,42148,34135,16281.0,1868,129528.0,2271,286,1856,407,304,5124
2015-04-10,36178,41218,33765,17344.0,2010,130515.0,2741,224,1359,300,191,4815
2015-04-11,34051,35949,33088,16261.0,2000,121349.0,1991,128,1375,250,220,3964
2015-04-12,32532,33728,29324,15104.0,1982,112670.0,1890,148,1425,250,202,3915
2015-04-13,34321,37783,30960,16368.0,2056,121488.0,2885,244,1386,213,166,4894
2015-04-14,35067,36305,30912,16898.0,2083,121265.0,2486,165,1235,9,121,4016
2015-04-15,35695,40038,30993,16576.0,2040,125342.0,2864,146,1410,0,136,4556
2015-04-16,35104,40520,31473,17376.0,1989,126462.0,2921,308,1411,363,213,5216
2015-04-17,35862,41560,32253,16760.0,2057,128492.0,2954,208,1428,152,187,4929
2015-04-18,34773,41880,31603,17097.0,1547,126900.0,3073,169,1445,300,537,5524
2015-04-19,34908,37735,30803,16431.0,1969,121846.0,2715,139,1298,200,185,4537
2015-04-20,37791,41627,33278,17086.0,1942,131724.0,2733,382,1773,566,273,5727
2015-04-21,39346,37735,32544,15436.0,1857,126918.0,2478,139,1571,600,370,5158
2015-04-22,38681,40794,33311,15780.0,1878,130444.0,2020,161,1262,0,305,3748
2015-04-23,38975,42976,31097,13105.0,1903,128056.0,1979,139,1291,0,283,3692
2015-04-24,38520,41859,32233,14953.0,1956,129521.0,2233,465,1322,300,268,4588
2015-04-25,37066,40878,30470,14122.0,1942,124478.0,2228,185,1480,376,185,4454
2015-04-26,36151,38110,29211,14462.0,1969,119903.0,1996,261,1180,450,158,4045
2015-04-27,39002,39630,32009,15283.0,2021,127945.0,2366,203,1505,500,195,4769
2015-04-28,39343,39987,31893,10894.0,2081,124198.0,1079,135,2145,300,167,3826
2015-04-29,39357,40961,32096,16035.0,1886,130335.0,2132,137,1637,400,333,4639
2015-04-30,38273,40550,32131,15981.0,1974,128909.0,2332,181,1554,0,213,4280
2015-05-01,38652,39715,29172,15749.0,1915,125203.0,2788,306,1412,300,252,5058
2015-05-03,37482,39826,31514,14895.0,2047,125764.0,2788,257,1336,0,124,4505
2015-05-04,39969,41049,32124,15928.0,2068,131138.0,2253,268,1360,350,177,4408
2015-05-05,39668,41374,33817,15967.0,1794,132620.0,2914,373,1459,900,457,6103
2015-05-06,40439,41989,31877,16626.0,1889,132820.0,3093,414,1704,504,323,6038
2015-05-07,40189,42244,33992,16766.0,1864,135054.0,3704,234,1669,510,328,6445
2015-05-08,41149,41665,33244,16647.0,2005,134710.0,3813,339,1396,300,214,6062
2015-05-09,41866,41665,33141,16718.0,2041,135430.0,3673,339,1526,260,194,5992
2015-05-09,41866,41665,33141,16718.0,2041,135430.0,3673,339,1526,260,194,5992
2015-05-10,39634,39145,31909,15753.0,2120,128561.0,2913,459,1404,395,123,5294
2015-05-11,38749,42279,32444,16370.0,2123,131965.0,3699,184,1386,415,166,5850
2015-05-12,40847,42185,32278,15743.0,1876,132929.0,1835,234,1396,500,381,4346
2015-05-13,38159,37626,32310,15805.0,2143,126043.0,2435,142,1402,300,233,4512
2015-05-14,38788,39582,32480,16795.0,2133,129778.0,2198,229,1348,484,229,4488
2015-05-15,39959,40842,31317,15370.0,1946,129434.0,1766,169,1348,482,275,4040
2015-05-16,40301,41616,30241,15911.0,2105,130174.0,1168,171,1357,214,216,3126
2015-05-17,39078,39661,28076,15877.0,2098,124790.0,1937,208,1132,0,134,3411
2015-05-18,41067,41403,31155,16653.0,2143,132421.0,2576,344,1387,65,194,4566
2015-05-19,32718,41275,31259,17677.0,2131,125060.0,431,203,915,100,188,1837
2015-05-20,39250,42317,33644,17180.0,2154,134545.0,2032,301,1230,400,193,4156
2015-05-21,40408,40613,33709,16721.0,2170,133621.0,1935,175,1474,300,206,4090
2015-05-22,41004,39833,34807,17227.0,2038,134909.0,2119,134,1605,409,312,4579
2015-05-23,40557,41110,33938,17441.0,1846,134892.0,1059,209,1431,584,390,3673
2015-05-24,40086,40160,31493,14792.0,2040,128571.0,2368,158,1355,0,169,4050
2015-05-25,41881,42598,35550,15742.0,2057,137828.0,1495,512,1424,100,262,3793
2015-05-26,41375,41940,35293,15413.0,2030,136051.0,2158,834,1386,400,238,5016
2015-05-27,41411,42743,31956,17239.0,2076,135425.0,1902,435,1610,307,215,4469
2015-05-28,42184,41966,33539,16635.0,1968,136292.0,2862,699,1794,400,266,6021
2015-05-29,42357,40051,30116,16441.0,1966,130931.0,2014,218,1269,150,292,3943
2015-05-30,41974,40324,34096,16070.0,1900,134364.0,2550,155,1249,350,372,4676
2015-05-31,37800,40114,29383,15608.0,2035,124940.0,2328,183,929,458,189,4087
2015-06-01,36922,41237,32488,16525.0,2038,129209.0,3452,176,1143,0,229,5000
2015-06-02,38026,39971,31081,15820.0,2033,126931.0,1266,215,1367,0,235,3083
2015-06-03,36752,40524,32495,16961.0,2020,128752.0,1949,232,1372,285,208,4046
2015-06-04,39683,41147,32394,17345.0,2008,132577.0,1827,383,1201,351,278,4040
2015-06-05,40858,41127,32904,16446.0,2047,133382.0,2446,175,550,0,221,3392
2015-06-06,39498,38856,32743,16187.0,1950,129234.0,2071,216,867,300,329,3783
2015-06-07,40202,34624,31668,16009.0,1885,124388.0,1535,136,527,357,404,2959
2015-06-08,43153,38619,33430,16358.0,2028,133588.0,2734,434,400,358,290,4216
2015-06-09,42597,40125,33493,16225.0,1908,134348.0,1960,226,425,0,284,2895
2015-06-10,41204,40483,33733,16801.0,1986,134208.0,2592,228,425,300,198,3743
2015-06-11,42736,40128,32589,14841.0,1891,132185.0,1853,219,350,0,266,2688
2015-06-12,43370,38302,31193,15983.0,1987,130835.0,1807,245,425,72,235,2784
2015-06-13,37578,37865,32349,15248.0,1981,125021.0,1801,243,456,300,218,3018
2015-06-14,38632,35106,31048,15478.0,1921,122185.0,2005,266,499,300,285,3355
2015-06-15,42938,37470,33689,16241.0,1927,132265.0,1186,239,300,333,291,2349
2015-06-16,43303,37924,33216,16595.0,1954,132992.0,2554,288,406,393,311,3952
2015-06-17,46152,38040,32505,16547.0,2054,135298.0,2871,205,313,150,250,3789
2015-06-18,46472,38093,32221,16684.0,2100,135570.0,2833,279,467,0,185,3764
2015-06-19,48138,36963,31803,16123.0,2083,135110.0,2745,445,350,411,221,4172
2015-06-20,46625,37798,31879,15738.0,2082,134122.0,2389,192,300,200,228,3309
2015-06-21,42931,34646,28289,15113.0,2035,123014.0,2146,262,370,0,203,2981
2015-06-22,45672,36172,32963,15471.0,2016,132294.0,2810,206,1643,300,273,5232
2015-06-23,41168,36504,32133,16478.0,2093,128376.0,2501,160,1028,461,193,4343
2015-06-24,42464,32236,32815,16617.0,2130,126262.0,1015,142,2116,113,206,3592
2015-06-25,40824,35188,34682,17425.0,2067,130186.0,2365,432,452,211,292,3752
2015-06-26,42351,36324,33720,16455.0,2088,130939.0,2421,227,535,100,241,3524
2015-06-27,44309,37672,33326,15644.0,2057,133008.0,1847,224,350,150,232,2803
2015-06-28,43921,36330,30783,15437.0,2012,128483.0,1942,454,300,100,226,3022
2015-06-29,39108,38163,33911,16181.0,2175,129538.0,1935,612,313,300,187,3347
2015-06-30,42104,38489,33057,16305.0,2144,132099.0,2463,238,15,250,255,3221
2015-07-01,42202,38111,34510,17043.0,2126,133992.0,1899,249,715,525,235,3623
2015-07-02,45611,38972,35261,16193.0,2156,138193.0,2870,173,300,500,213,4056
2015-07-04,48166,39674,35054,17371.0,2183,142448.0,2906,228,425,0,230,3789
2015-07-05,45658,37737,33230,16819.0,2152,135596.0,2480,152,350,100,146,3228
2015-07-06,43515,39913,35288,17107.0,2179,138002.0,2745,185,560,350,208,4048
2015-07-07,43244,40424,34682,17157.0,2063,137570.0,2827,567,592,0,294,4280
2015-07-08,44432,40666,35769,16553.0,2099,139519.0,2458,247,583,250,233,3771
2015-07-09,43653,40112,35529,16940.0,2148,138382.0,3367,254,640,450,255,4966
2015-07-10,37019,39814,35696,16011.0,2156,130696.0,5448,300,726,477,250,7201
2015-07-11,35840,40342,35336,15979.0,2150,129647.0,1094,499,435,0,246,2274
2015-07-14,42183,42710,35467,17375.0,2084,139819.0,2806,346,450,0,225,3827
2015-07-15,44914,43790,35439,15591.0,2115,141849.0,3394,243,300,0,229,4166
2015-07-16,43718,43389,35013,16733.0,2025,140878.0,2212,214,425,150,336,3337
2015-07-17,45141,42299,34704,16234.0,2109,140486.0,3223,413,300,573,230,4739
2015-07-18,41981,39714,33219,15854.0,2151,132919.0,2541,304,300,500,235,3880
2015-07-19,41458,38852,30595,15482.0,2021,128408.0,2753,254,0,0,242,3249
2015-07-20,41851,40180,33583,16906.0,2132,134652.0,2743,234,300,0,177,3454
2015-07-21,43515,38993,34123,16821.0,2102,135554.0,2258,200,350,245,203,3256
2015-07-22,44367,38135,33851,16046.0,2012,134411.0,3266,297,300,298,319,4480
2015-07-23,45333,39015,34300,15988.0,2120,136756.0,2488,303,451,200,235,3677
2015-07-24,44635,37541,34914,15833.0,1970,134893.0,2431,658,313,0,420,3822
2015-07-25,44523,35800,33658,15418.0,2059,131458.0,2711,653,350,520,303,4537
2015-07-26,40933,34307,32323,14597.0,2031,124191.0,1867,200,300,437,282,3086
2015-07-27,43575,34934,34447,15474.0,2190,130620.0,2905,203,350,0,191,3649
2015-07-28,43574,34218,34391,16146.0,2003,130332.0,2127,563,313,0,302,3305
2015-07-29,44249,35521,34074,17186.0,2177,133207.0,2543,873,1025,150,204,4795
2015-07-30,44483,36591,35062,17232.0,2036,135404.0,2619,1109,500,28,254,4510
2015-07-31,43802,36574,33469,16016.0,2043,131904.0,2036,851,2110,55,198,5250
2015-08-01,41634,37301,33410,15298.0,1998,129641.0,1907,518,525,0,365,3315
2015-08-02,40168,35997,32393,15808.0,1934,126300.0,1454,500,517,305,259,3035
2015-08-03,43984,36599,33599,16648.0,2113,132943.0,2244,800,706,625,226,4601
2015-08-04,44000,36517,34819,16815.0,2108,134259.0,3438,960,538,270,282,5488
2015-08-05,45011,36888,34393,16462.0,2216,134970.0,3033,356,300,0,208,3897
2015-08-06,45834,37462,35138,17252.0,2096,137782.0,2752,441,500,0,304,3997
2015-08-07,45341,39378,35296,17268.0,2160,139443.0,3135,161,510,200,195,4201
2015-08-08,43946,39692,35013,16723.0,2167,137541.0,2723,474,300,270,241,4008
2015-08-09,41506,38449,32588,16830.0,2120,131493.0,2876,332,300,75,255,3838
2015-08-10,43872,40501,33686,16914.0,2107,137080.0,3563,569,1173,550,270,6125
2015-08-11,43289,40849,33094,17670.0,2148,137050.0,2679,156,1309,466,258,4868
2015-08-12,43525,40306,32080,17363.0,2192,135466.0,3800,323,1959,0,251,6333
2015-08-13,44607,39315,33092,17718.0,2128,136860.0,3005,455,1876,0,282,5618
2015-08-14,44568,38857,33416,17304.0,2134,136279.0,3309,484,1825,211,293,6122
2015-08-15,39837,35062,32647,16690.0,2131,126367.0,1364,254,800,9,144,2571
2015-08-16,40508,36875,30914,16487.0,2138,126922.0,2611,239,500,150,179,3679
2015-08-17,43486,39798,32581,17496.0,2098,135459.0,2314,284,1758,0,307,4663
2015-08-18,42861,40318,31644,17453.0,2148,134424.0,2062,430,2652,468,231,5843
2015-08-19,44018,40517,31967,17975.0,2071,136548.0,2650,326,1700,450,285,5411
2015-08-20,44657,40706,32253,17798.0,2058,137472.0,2718,380,2319,168,297,5882
2015-08-21,43903,41086,32712,17437.0,2146,137284.0,2756,197,1500,200,283,4936
2015-08-22,43851,41427,32565,17370.0,2208,137422.0,2146,213,1200,358,200,4117
2015-08-23,42467,39827,31454,16991.0,2169,132908.0,1781,234,450,226,158,2849
2015-08-24,44930,42367,33812,17078.0,2194,140381.0,2769,811,800,300,252,4932
2015-08-25,47176,42856,33277,17724.0,2200,143233.0,2891,414,100,150,313,3868
2015-08-26,48158,41693,32918,17684.0,2170,142624.0,2806,287,938,410,280,4721
2015-08-27,48540,43024,33133,17756.0,2208,144661.0,2857,172,1000,350,243,4622
2015-08-28,49303,41827,32243,17668.0,2227,143268.0,1976,173,1000,200,215,3564
2015-08-29,46529,37672,32204,17534.0,2180,136119.0,2784,196,1000,100,271,4351
2015-08-30,47157,40289,31636,17101.0,2116,138299.0,2006,214,1000,310,235,3765
2015-08-31,49009,43166,33937,17392.0,2120,145624.0,2146,227,1430,285,262,4350
2015-09-01,48406,43155,34107,17587.0,2028,145283.0,2241,342,1275,150,374,4382
2015-09-02,48997,43397,33300,16960.0,2016,144670.0,2264,614,1150,200,330,4558
2015-09-03,49002,44076,32614,17193.0,2014,144899.0,2544,726,3347,1004,412,8033
2015-09-04,49373,43666,32044,17087.0,2077,144247.0,2767,691,3132,797,349,7736
2015-09-05,48053,42006,31257,17674.0,2115,141105.0,1741,507,2536,270,310,5364
2015-09-06,46741,41576,30201,16240.0,2082,136840.0,2361,198,1512,389,260,4720
2015-09-07,49530,44939,31130,17235.0,2058,144892.0,2696,624,2400,714,337,6771
2015-09-08,49588,45256,31130,17464.0,2106,145543.0,3250,503,2025,480,320,6578
2015-09-09,49216,45182,31923,17826.0,2128,146275.0,3521,579,1825,394,284,6603
2015-09-10,49355,45205,32531,17678.0,2113,146882.0,2241,392,1125,505,308,4571
2015-09-11,50354,45040,32862,17255.0,2144,147655.0,2398,317,1635,876,251,5477
2015-09-12,50166,42039,33235,16962.0,2113,144515.0,1773,294,1135,650,324,4176
2015-09-13,49194,40612,32742,15883.0,2209,140640.0,1406,275,600,200,216,2697
2015-09-14,49944,43477,34373,17411.0,2181,147387.0,2602,187,600,876,243,4508
2015-09-15,49440,43037,35175,15758.0,2216,145626.0,2732,188,800,260,198,4178
2015-09-16,46481,42870,34661,17068.0,2229,143308.0,2716,274,400,100,185,3675
2015-09-17,47632,39028,32781,16675.0,2158,138274.0,2815,182,0,220,229,3446
2015-09-18,45970,39099,34425,16316.0,2243,138053.0,1906,173,905,300,147,3431
2015-09-19,45535,38603,34558,16656.0,1991,137343.0,2114,507,840,417,398,4276
2015-09-20,40150,37102,32797,15993.0,2034,128076.0,1499,116,500,300,281,2696
2015-09-21,43338,38428,34293,16574.0,2127,134760.0,1871,414,1000,0,302,3587
2015-09-22,39880,40374,34321,16174.0,2152,132901.0,1803,786,1470,250,283,4592
2015-09-23,40686,41666,32340,16032.0,2120,132844.0,1761,195,4293,902,270,7421
2015-09-24,41294,42022,31904,16882.0,2142,134244.0,2196,566,3625,747,250,7384
2015-09-25,41828,42125,32612,16286.0,2171,135022.0,1434,189,1545,450,206,3824
2015-09-26,42322,42148,33340,16360.0,2172,136342.0,2041,655,1970,450,229,5345
2015-09-27,40957,39695,31090,16875.0,2225,130842.0,932,125,1000,656,166,2879
2015-09-28,42911,43893,32954,17368.0,2201,139327.0,2877,616,1895,630,252,6270
2015-09-29,44180,45049,33251,17437.0,2140,142057.0,2366,425,1700,720,326,5537
2015-09-30,44650,43579,34240,16926.0,2233,141628.0,2307,372,1400,250,231,4560
2015-10-01,44549,44329,33491,17639.0,2187,142195.0,1669,185,1000,671,254,3779
2015-10-02,42779,43663,32062,17085.0,2158,137747.0,1730,150,800,584,233,3497
2015-10-03,44448,43736,34115,16997.0,2233,141529.0,2280,118,1000,260,260,3918
2015-10-04,43124,42421,30773,16998.0,2234,135550.0,2022,120,600,250,188,3180
2015-10-05,45442,44962,32772,17890.0,2215,143281.0,1993,204,1000,280,236,3713
2015-10-06,45535,45340,33899,17468.0,2222,144464.0,1342,152,1000,500,281,3275
